painting_url,short_name,painting_info_detail,period_code,creation_date,creation_place,dimension,exibit_place,technique,title,file_name,width,height
http://www.wga.hu/art/r/rubens/7graphic/10sketc2.jpg,rubens,"
,The Meeting of Abraham and Melchisedek,
1620-21,
Oil on wood, 49 x 65 cm,
Musée du Louvre, Paris,

",16,1620-21,,49 x 65 cm,"Musée du Louvre, Paris",Oil on wood,The Meeting of Abraham and Melchisedek,rubens_7graphic_10sketc2.jpg,1220,900
http://www.wga.hu/art/r/rubens/7graphic/10sketc3.jpg,rubens,"
,Sketches,
1622-25,
Oil on wood, 50 x 64 cm,
Musée du Louvre, Paris,

",16,1622-25,,50 x 64 cm,"Musée du Louvre, Paris",Oil on wood,Sketches,rubens_7graphic_10sketc3.jpg,1068,800
http://www.wga.hu/art/r/rubens/7graphic/11sketc1.jpg,rubens,"
,The Three Graces,
1620-23,
Oil on wood, 47 x 34 cm,
Galleria Palatina (Palazzo Pitti), Florence,

",16,1620-23,,47 x 34 cm,"Galleria Palatina (Palazzo Pitti), Florence",Oil on wood,The Three Graces,rubens_7graphic_11sketc1.jpg,750,1111
http://www.wga.hu/art/r/rubens/7graphic/11sketch.jpg,rubens,"
,Virgin and Child Enthroned with Saints,
c. 1628,
Oil on wood, 80 x 56 cm,
Staatliche Museen, Berlin,

",16,c. 1628,,80 x 56 cm,"Staatliche Museen, Berlin",Oil on wood,Virgin and Child Enthroned with Saints,rubens_7graphic_11sketch.jpg,908,1300
http://www.wga.hu/art/r/rubens/7graphic/11sketcx.jpg,rubens,"
,Music Making Angels,
c. 1628,
Oil on oak, 65 x 83 cm,
Staatliche Museen, Berlin,

",16,c. 1628,,65 x 83 cm,"Staatliche Museen, Berlin",Oil on oak,Music Making Angels,rubens_7graphic_11sketcx.jpg,1300,1015
http://www.wga.hu/art/r/rubens/7graphic/12sketch.jpg,rubens,"
,The Marriage of Henri IV of France and Marie de Médicis,
1628-30,
Oil on panel, 23 x 12,5 cm,
Wallace Collection, London,

",16,1628-30,,23 x 12,"Wallace Collection, London","Oil on panel, ,5 cm",The Marriage of Henri IV of France and Marie de Médicis,rubens_7graphic_12sketch.jpg,450,873
http://www.wga.hu/art/r/rubens/7graphic/13sketch.jpg,rubens,"
,The Birth of Henri IV of France,
1628-30,
Oil on panel, 21,5 x 10 cm,
Wallace Collection, London,

",16,1628-30,,21,"Wallace Collection, London","Oil on panel, ,5 x 10 cm",The Birth of Henri IV of France,rubens_7graphic_13sketch.jpg,400,872
http://www.wga.hu/art/r/rubens/7graphic/14sketch.jpg,rubens,"
,Cupid Riding a Dolphin,
1636,
Oil on wood, 14,5 x 13,5 cm,
Musées Royaux des Beaux-Arts, Brussels,

",16,1636,,14,"Musées Royaux des Beaux-Arts, Brussels","Oil on wood, ,5 x 13,5 cm",Cupid Riding a Dolphin,rubens_7graphic_14sketch.jpg,750,779
http://www.wga.hu/art/r/rubens/7graphic/15sketch.jpg,rubens,"
,The Fall of Icarus,
1636,
Oil on wood, 27 x 27 cm,
Musées Royaux des Beaux-Arts, Brussels,

",16,1636,,27 x 27 cm,"Musées Royaux des Beaux-Arts, Brussels",Oil on wood,The Fall of Icarus,rubens_7graphic_15sketch.jpg,800,810
http://www.wga.hu/art/r/rubens/7graphic/16sketch.jpg,rubens,"
,The Triumphal Car of Kallo,
1638,
Oil on panel, 103 x 71 cm,
Koninklijk Museum voor Schone Kunsten, Antwerp,

",16,1638,,103 x 71 cm,"Koninklijk Museum voor Schone Kunsten, Antwerp",Oil on panel,The Triumphal Car of Kallo,rubens_7graphic_16sketch.jpg,700,1050
http://www.wga.hu/art/r/rubens/7graphic/17drawin.jpg,rubens,"
,The Duke of Lerma,
1603,
Black chalk and pen,
Musée du Louvre, Paris,

",16,1603,,,"Musée du Louvre, Paris",Black chalk and pen,The Duke of Lerma,rubens_7graphic_17drawin.jpg,480,694
http://www.wga.hu/art/r/rubens/7graphic/18drawin.jpg,rubens,"
,Silenus (or Bacchus) and Satyrs,
c. 1616,
Drawing, 383 x 266 mm,
Musée du Louvre, Paris,

",16,c. 1616,,383 x 266 mm,"Musée du Louvre, Paris",Drawing,Silenus (or Bacchus) and Satyrs,rubens_7graphic_18drawin.jpg,906,1062
http://www.wga.hu/art/r/rubens/7graphic/19drawin.jpg,rubens,"
,Portrait of a Chambermaid,
c. 1625,
Sanguine with charcoal, 380 x 280 mm,
Graphische Sammlung Albertina, Vienna,

",16,c. 1625,,380 x 280 mm,"Graphische Sammlung Albertina, Vienna",Sanguine with charcoal,Portrait of a Chambermaid,rubens_7graphic_19drawin.jpg,666,820
http://www.wga.hu/art/r/rubens/7graphic/20drawin.jpg,rubens,"
,St. George Slaying the Dragon,
-,
Pen with brown ink and brown wash,
Musée du Louvre, Paris,

",16,-,,,"Musée du Louvre, Paris",Pen with brown ink and brown wash,St. George Slaying the Dragon,rubens_7graphic_20drawin.jpg,462,600
http://www.wga.hu/art/r/rubens/7graphic/21drawin.jpg,rubens,"
,Hercules Crowned by Genii,
c. 1621,
Drawing, 470 x 320 mm,
British Museum, London,

",16,c. 1621,,470 x 320 mm,"British Museum, London",Drawing,Hercules Crowned by Genii,rubens_7graphic_21drawin.jpg,750,1093
http://www.wga.hu/art/r/rubens/7graphic/22drawin.jpg,rubens,"
,Nicolaas Rubens,
1625-26,
Drawing, 290 x 230 mm,
Graphische Sammlung Albertina, Vienna,

",16,1625-26,,290 x 230 mm,"Graphische Sammlung Albertina, Vienna",Drawing,Nicolaas Rubens,rubens_7graphic_22drawin.jpg,850,1050
http://www.wga.hu/art/r/rubens/7graphic/23drawin.jpg,rubens,"
,Portrait of a Young Woman,
1630-36,
Black and red chalk, 473 x 354 mm,
Museum Boijmans Van Beuningen, Rotterdam,

",16,1630-36,,473 x 354 mm,"Museum Boijmans Van Beuningen, Rotterdam",Black and red chalk,Portrait of a Young Woman,rubens_7graphic_23drawin.jpg,850,1132
http://www.wga.hu/art/r/rubens/7graphic/24drawin.jpg,rubens,"
,Vision of Ezekiel,
1605-08,
Red and black pencil, grey watercolour on white paper, 300 x 225 mm,
Museo Horne, Florence,

",16,1605-08,,300 x 225 mm,"Museo Horne, Florence","Red and black pencil, grey watercolour on white paper",Vision of Ezekiel,rubens_7graphic_24drawin.jpg,822,1010
http://www.wga.hu/art/d/degas/7/graphi01.jpg,degas,"
,Portrait of Giulia Bellelli,
1858-59,
Black pencil, gray wash, turpentine on off-white paper, 234 x 196 mm,
Musée du Louvre, Paris,

",7,1858-59,,234 x 196 mm,"Musée du Louvre, Paris","Black pencil, gray wash, turpentine on off-white paper",Portrait of Giulia Bellelli,degas_7_graphi01.jpg,668,800
http://www.wga.hu/art/d/degas/7/graphi02.jpg,degas,"
,Portrait of Giovanna Bellelli,
1858-59,
Pencil, 326 x 238 mm,
Musée du Louvre, Paris,

",7,1858-59,,326 x 238 mm,"Musée du Louvre, Paris",Pencil,Portrait of Giovanna Bellelli,degas_7_graphi02.jpg,688,900
http://www.wga.hu/art/d/degas/7/graphi03.jpg,degas,"
,Portrait of Gennaro Bellelli,
1860,
Pencil, 272 x 227 mm,
Musée du Louvre, Paris,

",7,1860,,272 x 227 mm,"Musée du Louvre, Paris",Pencil,Portrait of Gennaro Bellelli,degas_7_graphi03.jpg,770,900
http://www.wga.hu/art/d/degas/7/graphi04.jpg,degas,"
,Spartan Girl,
c. 1860,
Pencil on paper, 229 x 360 mm,
Musée d'Orsay, Paris,

",7,c. 1860,,229 x 360 mm,"Musée d'Orsay, Paris",Pencil on paper,Spartan Girl,degas_7_graphi04.jpg,1269,800
http://www.wga.hu/art/d/degas/7/graphi05.jpg,degas,"
,Portrait of Edouard Manet,
1862-65,
Etching on white wove paper, 133 x 125 mm,
Museum of Art, Philadelphia,

",7,1862-65,,133 x 125 mm,"Museum of Art, Philadelphia",Etching on white wove paper,Portrait of Edouard Manet,degas_7_graphi05.jpg,345,450
http://www.wga.hu/art/d/degas/7/graphi06.jpg,degas,"
,Reclining Woman,
1865,
Pencil, 228 x 356 mm,
Musée d'Orsay, Paris,

",7,1865,,228 x 356 mm,"Musée d'Orsay, Paris",Pencil,Reclining Woman,degas_7_graphi06.jpg,1267,800
http://www.wga.hu/art/d/degas/7/graphi07.jpg,degas,"
,Portrait of Madame Paul Valpinçon(?),
1865,
Pencil, 357 x 233 mm,
Fogg Art Museum, Harvard University, Cambridge,

",7,1865,,357 x 233 mm,"Fogg Art Museum, Harvard University, Cambridge",Pencil,Portrait of Madame Paul Valpinçon(?),degas_7_graphi07.jpg,700,962
http://www.wga.hu/art/d/degas/7/graphi08.jpg,degas,"
,Monsieur Gouffé Playing the Double Bass,
c. 1869,
Graphite, 188 x 120 mm,
Private collection,

",7,c. 1869,,188 x 120 mm,Private collection,Graphite,Monsieur Gouffé Playing the Double Bass,degas_7_graphi08.jpg,500,764
http://www.wga.hu/art/d/degas/7/graphi09.jpg,degas,"
,A Ballet Dancer in Position,
1874,
Pencil with crayon and white chalk on paper, 410 x 285 mm,
Fogg Art Museum, Harvard University, Cambridge,

",7,1874,,410 x 285 mm,"Fogg Art Museum, Harvard University, Cambridge",Pencil with crayon and white chalk on paper,A Ballet Dancer in Position,degas_7_graphi09.jpg,711,1000
http://www.wga.hu/art/d/degas/7/graphi10.jpg,degas,"
,Dancer Adjusting Her Slipper,
c. 1874,
Pencil, charcoal, and white chalk on paper, 327 x 245 mm,
Metropolitan Museum of Art, New York,

",7,c. 1874,,327 x 245 mm,"Metropolitan Museum of Art, New York","Pencil, charcoal, and white chalk on paper",Dancer Adjusting Her Slipper,degas_7_graphi10.jpg,739,950
http://www.wga.hu/art/d/degas/7/graphi11.jpg,degas,"
,Music Hall Singer (La Chanson du Chien),
1875-77,
Gouache, pastel and monotype on joined paper, 575 x 455 mm,
Private collection,

",7,1875-77,,575 x 455 mm,Private collection,"Gouache, pastel and monotype on joined paper",Music Hall Singer (La Chanson du Chien),degas_7_graphi11.jpg,1237,1500
http://www.wga.hu/art/d/degas/7/graphi12.jpg,degas,"
,Music Hall Singer,
1878-79,
Black chalk with white highlights on gray paper, 475 x 310 mm,
Musée du Louvre, Paris,

",7,1878-79,,475 x 310 mm,"Musée du Louvre, Paris",Black chalk with white highlights on gray paper,Music Hall Singer,degas_7_graphi12.jpg,900,1372
http://www.wga.hu/art/d/degas/7/graphi13.jpg,degas,"
,Study for the Dancing School,
1879,
Black pencil, 213 x 170 mm,
Bibliothèque Nationale, Paris,

",7,1879,,213 x 170 mm,"Bibliothèque Nationale, Paris",Black pencil,Study for the Dancing School,degas_7_graphi13.jpg,604,750
http://www.wga.hu/art/d/degas/7/graphi14.jpg,degas,"
,Studies of Café Concert Singers,
1878-80,
Pastel and charcoal on grey paper, 46 x 58 cm,
Private collection,

",7,1878-80,,46 x 58 cm,Private collection,Pastel and charcoal on grey paper,Studies of Café Concert Singers,degas_7_graphi14.jpg,1148,900
http://www.wga.hu/art/d/degas/7/graphi15.jpg,degas,"
,Dancer Adjusting Her Stocking,
c. 1880,
Charcoal and white chalk, 242 x 313 mm,
Fitzwilliam Museum, Cambridge,

",7,c. 1880,,242 x 313 mm,"Fitzwilliam Museum, Cambridge",Charcoal and white chalk,Dancer Adjusting Her Stocking,degas_7_graphi15.jpg,1047,800
http://www.wga.hu/art/d/degas/7/graphi16.jpg,degas,"
,Portrait of Madame Ernst May,
1881,
Black chalk with highlights in pastel, 300 x 235 mm,
Private collection,

",7,1881,,300 x 235 mm,Private collection,Black chalk with highlights in pastel,Portrait of Madame Ernst May,degas_7_graphi16.jpg,670,900
http://www.wga.hu/art/d/degas/7/graphi17.jpg,degas,"
,Laundresses Carrying Linen,
1885-95,
Charcoal, 432 x 584 mm,
Armand Hammer Collection, Los Angeles,

",7,1885-95,,432 x 584 mm,"Armand Hammer Collection, Los Angeles",Charcoal,Laundresses Carrying Linen,degas_7_graphi17.jpg,1054,800
http://www.wga.hu/art/d/degas/7/graphi18.jpg,degas,"
,Bather,
c. 1890,
Charcoal on white paper, 60 x 46 cm,
Private collection,

",7,c. 1890,,60 x 46 cm,Private collection,Charcoal on white paper,Bather,degas_7_graphi18.jpg,1000,1282
http://www.wga.hu/art/d/degas/7/graphi19.jpg,degas,"
,Study of a Nude,
1890-95,
Pastel and charcoal, 62 x 48 cm,
Private collection,

",7,1890-95,,62 x 48 cm,Private collection,Pastel and charcoal,Study of a Nude,degas_7_graphi19.jpg,1000,1331
http://www.wga.hu/art/d/degas/7/graphi20.jpg,degas,"
,Rehearsal of the Dance,
c.1905,
Charcoal, 558 x 1030 mm,
Nelson-Atkins Museum of Art, Kansas City,

",7,c.1905,,558 x 1030 mm,"Nelson-Atkins Museum of Art, Kansas City",Charcoal,Rehearsal of the Dance,degas_7_graphi20.jpg,1528,800
http://www.wga.hu/art/d/degas/7/graphi21.jpg,degas,"
,Dancers at the Bar,
c. 1905,
Charcoal and pastel on tracing paper, 46,4 x 101,6 cm,
Toledo Museum of Art, Toledo, Ohio,

",7,c. 1905,,46,"Toledo Museum of Art, Toledo, Ohio","Charcoal and pastel on tracing paper, ,4 x 101,6 cm",Dancers at the Bar,degas_7_graphi21.jpg,1516,700
http://www.wga.hu/art/c/caravagg/12/75stjohn.jpg,caravagg,"
,St John the Baptist,
1597-98,
Oil on canvas, 169 x 112 cm,
Museo-Tesoro Catedralico, Toledo,

",12,1597-98,,169 x 112 cm,"Museo-Tesoro Catedralico, Toledo",Oil on canvas,St John the Baptist,caravagg_12_75stjohn.jpg,1000,1502
http://www.wga.hu/art/c/caravagg/12/76stjohn.jpg,caravagg,"
,St John the Baptist,
-,
Oil on canvas, 102,5 x 83 cm,
Öffentliche Kunstsammlung, Basel,

",12,-,,102,"Öffentliche Kunstsammlung, Basel","Oil on canvas, ,5 x 83 cm",St John the Baptist,caravagg_12_76stjohn.jpg,715,920
http://www.wga.hu/art/c/caravagg/12/77tooth.jpg,caravagg,"
,The Toothpuller,
1608-10,
Oil on canvas, 140 x 195 cm,
Galleria Palatina (Palazzo Pitti), Florence,

",12,1608-10,,140 x 195 cm,"Galleria Palatina (Palazzo Pitti), Florence",Oil on canvas,The Toothpuller,caravagg_12_77tooth.jpg,1082,700
http://www.wga.hu/art/c/caravagg/12/79stjohn.jpg,caravagg,"
,St John the Baptist at the Well,
1607-08,
Oil on canvas, 73 x 100 cm,
Collezione Bonello, Malta,

",12,1607-08,,73 x 100 cm,"Collezione Bonello, Malta",Oil on canvas,St John the Baptist at the Well,caravagg_12_79stjohn.jpg,610,848
http://www.wga.hu/art/c/caravagg/12/821isaac.jpg,caravagg,"
,Sacrifice of Isaac,
1597-99,
Oil on canvas, 116 x 173 cm,
Barbara Piasecka Johnson Collection, Lawrenceville,

",12,1597-99,,116 x 173 cm,"Barbara Piasecka Johnson Collection, Lawrenceville",Oil on canvas,Sacrifice of Isaac,caravagg_12_821isaac.jpg,1266,900
http://www.wga.hu/art/c/caravagg/12/84jupite.jpg,caravagg,"
,Jupiter, Neptune and Pluto,
1597-1600,
Ceiling painting in oil, 300 x 152 cm,
Casino dell'Aurora, Villa Boncompagni Ludovisi, Rome,

",12,1597-1600,,300 x 152 cm,"Casino dell'Aurora, Villa Boncompagni Ludovisi, Rome",Ceiling painting in oil,"Jupiter, Neptune and Pluto",caravagg_12_84jupite.jpg,1000,1814
http://www.wga.hu/art/c/caravagg/12/84jupitx.jpg,caravagg,"
,Jupiter, Neptune and Pluto,
1597-1600,
Ceiling painting in oil, 300 x 152 cm,
Casino dell'Aurora, Villa Boncompagni Ludovisi, Rome,

",12,1597-1600,,300 x 152 cm,"Casino dell'Aurora, Villa Boncompagni Ludovisi, Rome",Ceiling painting in oil,"Jupiter, Neptune and Pluto",caravagg_12_84jupitx.jpg,667,1320
http://www.wga.hu/art/c/caravagg/12/87crowni.jpg,caravagg,"
,The Crowning with Thorns,
c. 1603,
Oil on canvas, 127 x 166 cm,
Kunsthistorisches Museum, Vienna,

",12,c. 1603,,127 x 166 cm,"Kunsthistorisches Museum, Vienna",Oil on canvas,The Crowning with Thorns,caravagg_12_87crowni.jpg,1047,815
http://www.wga.hu/art/c/caravagg/12/89d_stil.jpg,caravagg,"
,Still-Life with Flowers and Fruit,
c. 1594,
Oil on canvas, 105 x 184 cm,
Galleria Borghese, Rome,

",12,c. 1594,,105 x 184 cm,"Galleria Borghese, Rome",Oil on canvas,Still-Life with Flowers and Fruit,caravagg_12_89d_stil.jpg,1400,821
http://www.wga.hu/art/c/caravagg/12/90holyfa.jpg,caravagg,"
,The Holy Family with the Infant St John the Baptist,
1602-04,
Oil on canvas, 118 x 96 cm,
Metropolitan Museum of Art, New York,

",12,1602-04,,118 x 96 cm,"Metropolitan Museum of Art, New York",Oil on canvas,The Holy Family with the Infant St John the Baptist,caravagg_12_90holyfa.jpg,1134,1400
http://www.wga.hu/art/r/renoir/4/4renoi01.jpg,renoir,"
,Roses,
1890,
Oil on canvas, 35 x 27 cm,
Musée d'Orsay, Paris,

",4,1890,,35 x 27 cm,"Musée d'Orsay, Paris",Oil on canvas,Roses,renoir_4_4renoi01.jpg,720,950
http://www.wga.hu/art/r/renoir/4/4renoi02.jpg,renoir,"
,Girls Picking Flowers in a Meadow,
c. 1890,
Oil on canvas, 65 x 81 cm,
Museum of Fine Arts, Boston,

",4,c. 1890,,65 x 81 cm,"Museum of Fine Arts, Boston",Oil on canvas,Girls Picking Flowers in a Meadow,renoir_4_4renoi02.jpg,1425,1123
http://www.wga.hu/art/r/renoir/4/4renoi03.jpg,renoir,"
,Girls at the Piano,
1892,
Oil on canvas, 116 x 90 cm,
Musée d'Orsay, Paris,

",4,1892,,116 x 90 cm,"Musée d'Orsay, Paris",Oil on canvas,Girls at the Piano,renoir_4_4renoi03.jpg,1000,1328
http://www.wga.hu/art/r/renoir/4/4renoi04.jpg,renoir,"
,Seated Bather,
1892,
Oil on canvas, 81 x 65 cm,
Private collection,

",4,1892,,81 x 65 cm,Private collection,Oil on canvas,Seated Bather,renoir_4_4renoi04.jpg,1000,1315
http://www.wga.hu/art/r/renoir/4/4renoi05.jpg,renoir,"
,Girl with the Hat,
c. 1895,
Pastel, 61 x 47 cm,
National Museum, Belgrade,

",4,c. 1895,,61 x 47 cm,"National Museum, Belgrade",Pastel,Girl with the Hat,renoir_4_4renoi05.jpg,1100,1441
http://www.wga.hu/art/r/renoir/4/4renoi06.jpg,renoir,"
,Guitar Player,
1896,
Oil on canvas, 55 x 46 cm,
National Gallery of Victoria, Melbourne,

",4,1896,,55 x 46 cm,"National Gallery of Victoria, Melbourne",Oil on canvas,Guitar Player,renoir_4_4renoi06.jpg,1200,1423
http://www.wga.hu/art/r/renoir/4/4renoi07.jpg,renoir,"
,Yvonne and Christine Lerolle at the Piano,
1897,
Oil on canvas, 73 x 92 cm,
Musée de l'Orangerie, Paris,

",4,1897,,73 x 92 cm,"Musée de l'Orangerie, Paris",Oil on canvas,Yvonne and Christine Lerolle at the Piano,renoir_4_4renoi07.jpg,1321,1000
http://www.wga.hu/art/r/renoir/4/4renoi08.jpg,renoir,"
,Pinning the Hat,
1897,
Lithograph, 60 x 49 cm,
Museum of Modern Art, New York,

",4,1897,,60 x 49 cm,"Museum of Modern Art, New York",Lithograph,Pinning the Hat,renoir_4_4renoi08.jpg,950,1171
http://www.wga.hu/art/r/renoir/4/4renoi09.jpg,renoir,"
,Landscape,
1902,
Oil on canvas, 14 x 19 cm,
The Hermitage, St. Petersburg,

",4,1902,,14 x 19 cm,"The Hermitage, St. Petersburg",Oil on canvas,Landscape,renoir_4_4renoi09.jpg,825,600
http://www.wga.hu/art/r/renoir/4/4renoi10.jpg,renoir,"
,Bather (Grande Baigneuse),
1905,
Oil on canvas, 97 x 73 cm,
Museum of Art, Philadelphia,

",4,1905,,97 x 73 cm,"Museum of Art, Philadelphia",Oil on canvas,Bather (Grande Baigneuse),renoir_4_4renoi10.jpg,1202,1500
http://www.wga.hu/art/r/renoir/4/4renoi11.jpg,renoir,"
,Terrace at Cagnes,
1905,
Oil on canvas, 45 x 54 cm,
Bridgestone Museum of Art, Tokyo,

",4,1905,,45 x 54 cm,"Bridgestone Museum of Art, Tokyo",Oil on canvas,Terrace at Cagnes,renoir_4_4renoi11.jpg,965,800
http://www.wga.hu/art/r/renoir/4/4renoi12.jpg,renoir,"
,The Clown,
1909,
Oil on canvas, 120 x 70 cm,
Musée de l'Orangerie, Paris,

",4,1909,,120 x 70 cm,"Musée de l'Orangerie, Paris",Oil on canvas,The Clown,renoir_4_4renoi12.jpg,662,1030
http://www.wga.hu/art/r/renoir/4/4renoi13.jpg,renoir,"
,Dancing Girl with Tambourine,
1909,
Oil on canvas, 155 x 65 cm,
National Gallery, London,

",4,1909,,155 x 65 cm,"National Gallery, London",Oil on canvas,Dancing Girl with Tambourine,renoir_4_4renoi13.jpg,500,1228
http://www.wga.hu/art/r/renoir/4/4renoi14.jpg,renoir,"
,Dancing Girl with Castanets,
1909,
Oil on canvas, 155 x 65 cm,
National Gallery, London,

",4,1909,,155 x 65 cm,"National Gallery, London",Oil on canvas,Dancing Girl with Castanets,renoir_4_4renoi14.jpg,500,1227
http://www.wga.hu/art/r/renoir/4/4renoi15.jpg,renoir,"
,Madame Renoir with Bob,
c. 1910,
Oil on canvas, 81 x 65 cm,
Wadsworth Atheneum, Hartford,

",4,c. 1910,,81 x 65 cm,"Wadsworth Atheneum, Hartford",Oil on canvas,Madame Renoir with Bob,renoir_4_4renoi15.jpg,800,1000
http://www.wga.hu/art/r/renoir/4/4renoi16.jpg,renoir,"
,Gabrielle with Jewellery,
1910,
Oil on canvas, 82 x 66 cm,
Private collection,

",4,1910,,82 x 66 cm,Private collection,Oil on canvas,Gabrielle with Jewellery,renoir_4_4renoi16.jpg,924,1158
http://www.wga.hu/art/r/renoir/4/4renoi17.jpg,renoir,"
,Gabrielle with a Rose,
1911,
Oil on canvas, 56 x 47 cm,
Musée d'Orsay, Paris,

",4,1911,,56 x 47 cm,"Musée d'Orsay, Paris",Oil on canvas,Gabrielle with a Rose,renoir_4_4renoi17.jpg,1100,1310
http://www.wga.hu/art/r/renoir/4/4renoi18.jpg,renoir,"
,Seated Bather,
1914,
Oil on canvas, 82 x 68 cm,
Art Institute, Chicago,

",4,1914,,82 x 68 cm,"Art Institute, Chicago",Oil on canvas,Seated Bather,renoir_4_4renoi18.jpg,800,998
http://www.wga.hu/art/r/renoir/4/4renoi19.jpg,renoir,"
,The Bathers,
1918-19,
Oil on canvas, 110 x 160 cm,
Musée d'Orsay, Paris,

",4,1918-19,,110 x 160 cm,"Musée d'Orsay, Paris",Oil on canvas,The Bathers,renoir_4_4renoi19.jpg,1500,1005
http://www.wga.hu/art/r/renoir/4/4renoi21.jpg,renoir,"
,Madame Renoir,
1916,
Polychrome mortar, height 82 cm,
Musée d'Orsay, Paris,

",4,1916,,82 cm,"Musée d'Orsay, Paris","Polychrome mortar, height",Madame Renoir,renoir_4_4renoi21.jpg,1000,1735
http://www.wga.hu/art/r/renoir/4/4renoi22.jpg,renoir,"
,Water (Large Laundress),
1917,
Bronze, 123 x 69 x 135 cm,
Musée d'Orsay, Paris,

",4,1917,,123 x 69 x,"Musée d'Orsay, Paris","Bronze,  135 cm",Water (Large Laundress),renoir_4_4renoi22.jpg,1253,1300
