,painting_url,short_name,painting_info_detail,period_code,creation_date,creation_place,dimension,exibit_place,technique,title,creation_date,creation_place,dimension,exibit_place,technique,title
66,http://www.wga.hu/art/r/rubens/7graphic/01sketck.jpg,rubens,"
,The Madonna della Vallicella Adored by Seraphim and Cherubim,
1608,
Oil on canvas, 86 x 57 cm,
Akademie der bildenden Künste, Vienna,

",16,1608,,86 x 57 cm,"Akademie der bildenden Künste, Vienna",Oil on canvas,The Madonna della Vallicella Adored by Seraphim and Cherubim,1608,,86 x 57 cm,"Akademie der bildenden Künste, Vienna",Oil on canvas,The Madonna della Vallicella Adored by Seraphim and Cherubim
67,http://www.wga.hu/art/r/rubens/7graphic/02sketch.jpg,rubens,"
,The Lamentation,
c. 1609,
Oil on panel, 34 x 27 cm,
Staatliche Museen, Berlin,

",16,c. 1609,,34 x 27 cm,"Staatliche Museen, Berlin",Oil on panel,The Lamentation,c. 1609,,34 x 27 cm,"Staatliche Museen, Berlin",Oil on panel,The Lamentation
68,http://www.wga.hu/art/r/rubens/7graphic/03sketch.jpg,rubens,"
,King Solomon and the Queen of Sheba,
1620,
Oil on panel, 41 x 46 cm,
Courtauld Gallery, London,

",16,1620,,41 x 46 cm,"Courtauld Gallery, London",Oil on panel,King Solomon and the Queen of Sheba,1620,,41 x 46 cm,"Courtauld Gallery, London",Oil on panel,King Solomon and the Queen of Sheba
69,http://www.wga.hu/art/r/rubens/7graphic/04sketc.jpg,rubens,"
,Esther before Ahasuerus,
1620,
Oil on wood, 33 x 32 cm,
Akademie der bildenden Künste, Vienna,

",16,1620,,33 x 32 cm,"Akademie der bildenden Künste, Vienna",Oil on wood,Esther before Ahasuerus,1620,,33 x 32 cm,"Akademie der bildenden Künste, Vienna",Oil on wood,Esther before Ahasuerus
70,http://www.wga.hu/art/r/rubens/7graphic/04sketch.jpg,rubens,"
,'Modello' for the Assumption of Mary,
1622-25,
Oil on panel, 88 x 59 cm,
Mauritshuis, The Hague,

",16,1622-25,,88 x 59 cm,"Mauritshuis, The Hague",Oil on panel,'Modello' for the Assumption of Mary,1622-25,,88 x 59 cm,"Mauritshuis, The Hague",Oil on panel,'Modello' for the Assumption of Mary
71,http://www.wga.hu/art/r/rubens/7graphic/05sketch.jpg,rubens,"
,Christ on the Cross,
1627,
Oil on panel, 51 x 38 cm,
Rockox House, Antwerp,

",16,1627,,51 x 38 cm,"Rockox House, Antwerp",Oil on panel,Christ on the Cross,1627,,51 x 38 cm,"Rockox House, Antwerp",Oil on panel,Christ on the Cross
72,http://www.wga.hu/art/r/rubens/7graphic/06sketch.jpg,rubens,"
,The Flagellation of Christ,
-,
Oil on panel, 37,4 x 35,1 cm,
Museum voor Schone Kunsten, Ghent,

",16,-,,37,"Museum voor Schone Kunsten, Ghent","Oil on panel, ,4 x 35,1 cm",The Flagellation of Christ,-,,37,"Museum voor Schone Kunsten, Ghent","Oil on panel, ,4 x 35,1 cm",The Flagellation of Christ
73,http://www.wga.hu/art/r/rubens/7graphic/06sketci.jpg,rubens,"
,The Chariot of Apollo,
1620s,
Oil on oak panel, 99 x 73 cm,
Private collection,

",16,1620s,,99 x 73 cm,Private collection,Oil on oak panel,The Chariot of Apollo,1620s,,99 x 73 cm,Private collection,Oil on oak panel,The Chariot of Apollo
74,http://www.wga.hu/art/r/rubens/7graphic/07euchar.jpg,rubens,"
,The Victory of Eucharistic Truth over Heresy,
c. 1626,
Oil on panel, 86 x 105 cm,
Museo del Prado, Madrid,

",16,c. 1626,,86 x 105 cm,"Museo del Prado, Madrid",Oil on panel,The Victory of Eucharistic Truth over Heresy,c. 1626,,86 x 105 cm,"Museo del Prado, Madrid",Oil on panel,The Victory of Eucharistic Truth over Heresy
75,http://www.wga.hu/art/r/rubens/7graphic/08euchar.jpg,rubens,"
,Triumph of Church over Fury, Discord, and Hate,
1628,
Oil on panel, 86 x 91 cm,
Museo del Prado, Madrid,

",16,1628,,86 x 91 cm,"Museo del Prado, Madrid",Oil on panel,"Triumph of Church over Fury, Discord, and Hate",1628,,86 x 91 cm,"Museo del Prado, Madrid",Oil on panel,"Triumph of Church over Fury, Discord, and Hate"
76,http://www.wga.hu/art/r/rubens/7graphic/09euchar.jpg,rubens,"
,The Meeting of Abraham and Melchizedek,
1625,
Oil on panel, 66 x 82 cm,
National Gallery of Art, Washington,

",16,1625,,66 x 82 cm,"National Gallery of Art, Washington",Oil on panel,The Meeting of Abraham and Melchizedek,1625,,66 x 82 cm,"National Gallery of Art, Washington",Oil on panel,The Meeting of Abraham and Melchizedek
77,http://www.wga.hu/art/r/rubens/7graphic/10euchar.jpg,rubens,"
,The Prophet Elijah Receiving Bread and Water from an Angel,
1625-28,
Oil on canvas, 72 x 62 cm,
Musée Bonnat, Bayonne,

",16,1625-28,,72 x 62 cm,"Musée Bonnat, Bayonne",Oil on canvas,The Prophet Elijah Receiving Bread and Water from an Angel,1625-28,,72 x 62 cm,"Musée Bonnat, Bayonne",Oil on canvas,The Prophet Elijah Receiving Bread and Water from an Angel
78,http://www.wga.hu/art/r/rubens/7graphic/10sketc1.jpg,rubens,"
,Raising of the Cross,
1609-10,
Oil on wood, 68 x 107 cm,
Musée du Louvre, Paris,

",16,1609-10,,68 x 107 cm,"Musée du Louvre, Paris",Oil on wood,Raising of the Cross,1609-10,,68 x 107 cm,"Musée du Louvre, Paris",Oil on wood,Raising of the Cross
79,http://www.wga.hu/art/r/rubens/7graphic/10sketc2.jpg,rubens,"
,The Meeting of Abraham and Melchisedek,
1620-21,
Oil on wood, 49 x 65 cm,
Musée du Louvre, Paris,

",16,1620-21,,49 x 65 cm,"Musée du Louvre, Paris",Oil on wood,The Meeting of Abraham and Melchisedek,1620-21,,49 x 65 cm,"Musée du Louvre, Paris",Oil on wood,The Meeting of Abraham and Melchisedek
80,http://www.wga.hu/art/r/rubens/7graphic/10sketc3.jpg,rubens,"
,Sketches,
1622-25,
Oil on wood, 50 x 64 cm,
Musée du Louvre, Paris,

",16,1622-25,,50 x 64 cm,"Musée du Louvre, Paris",Oil on wood,Sketches,1622-25,,50 x 64 cm,"Musée du Louvre, Paris",Oil on wood,Sketches
81,http://www.wga.hu/art/r/rubens/7graphic/11sketc1.jpg,rubens,"
,The Three Graces,
1620-23,
Oil on wood, 47 x 34 cm,
Galleria Palatina (Palazzo Pitti), Florence,

",16,1620-23,,47 x 34 cm,"Galleria Palatina (Palazzo Pitti), Florence",Oil on wood,The Three Graces,1620-23,,47 x 34 cm,"Galleria Palatina (Palazzo Pitti), Florence",Oil on wood,The Three Graces
82,http://www.wga.hu/art/r/rubens/7graphic/11sketch.jpg,rubens,"
,Virgin and Child Enthroned with Saints,
c. 1628,
Oil on wood, 80 x 56 cm,
Staatliche Museen, Berlin,

",16,c. 1628,,80 x 56 cm,"Staatliche Museen, Berlin",Oil on wood,Virgin and Child Enthroned with Saints,c. 1628,,80 x 56 cm,"Staatliche Museen, Berlin",Oil on wood,Virgin and Child Enthroned with Saints
83,http://www.wga.hu/art/r/rubens/7graphic/11sketcx.jpg,rubens,"
,Music Making Angels,
c. 1628,
Oil on oak, 65 x 83 cm,
Staatliche Museen, Berlin,

",16,c. 1628,,65 x 83 cm,"Staatliche Museen, Berlin",Oil on oak,Music Making Angels,c. 1628,,65 x 83 cm,"Staatliche Museen, Berlin",Oil on oak,Music Making Angels
84,http://www.wga.hu/art/r/rubens/7graphic/12sketch.jpg,rubens,"
,The Marriage of Henri IV of France and Marie de Médicis,
1628-30,
Oil on panel, 23 x 12,5 cm,
Wallace Collection, London,

",16,1628-30,,23 x 12,"Wallace Collection, London","Oil on panel, ,5 cm",The Marriage of Henri IV of France and Marie de Médicis,1628-30,,23 x 12,"Wallace Collection, London","Oil on panel, ,5 cm",The Marriage of Henri IV of France and Marie de Médicis
85,http://www.wga.hu/art/r/rubens/7graphic/13sketch.jpg,rubens,"
,The Birth of Henri IV of France,
1628-30,
Oil on panel, 21,5 x 10 cm,
Wallace Collection, London,

",16,1628-30,,21,"Wallace Collection, London","Oil on panel, ,5 x 10 cm",The Birth of Henri IV of France,1628-30,,21,"Wallace Collection, London","Oil on panel, ,5 x 10 cm",The Birth of Henri IV of France
86,http://www.wga.hu/art/r/rubens/7graphic/14sketch.jpg,rubens,"
,Cupid Riding a Dolphin,
1636,
Oil on wood, 14,5 x 13,5 cm,
Musées Royaux des Beaux-Arts, Brussels,

",16,1636,,14,"Musées Royaux des Beaux-Arts, Brussels","Oil on wood, ,5 x 13,5 cm",Cupid Riding a Dolphin,1636,,14,"Musées Royaux des Beaux-Arts, Brussels","Oil on wood, ,5 x 13,5 cm",Cupid Riding a Dolphin
87,http://www.wga.hu/art/r/rubens/7graphic/15sketch.jpg,rubens,"
,The Fall of Icarus,
1636,
Oil on wood, 27 x 27 cm,
Musées Royaux des Beaux-Arts, Brussels,

",16,1636,,27 x 27 cm,"Musées Royaux des Beaux-Arts, Brussels",Oil on wood,The Fall of Icarus,1636,,27 x 27 cm,"Musées Royaux des Beaux-Arts, Brussels",Oil on wood,The Fall of Icarus
88,http://www.wga.hu/art/r/rubens/7graphic/16sketch.jpg,rubens,"
,The Triumphal Car of Kallo,
1638,
Oil on panel, 103 x 71 cm,
Koninklijk Museum voor Schone Kunsten, Antwerp,

",16,1638,,103 x 71 cm,"Koninklijk Museum voor Schone Kunsten, Antwerp",Oil on panel,The Triumphal Car of Kallo,1638,,103 x 71 cm,"Koninklijk Museum voor Schone Kunsten, Antwerp",Oil on panel,The Triumphal Car of Kallo
89,http://www.wga.hu/art/r/rubens/7graphic/17drawin.jpg,rubens,"
,The Duke of Lerma,
1603,
Black chalk and pen,
Musée du Louvre, Paris,

",16,1603,,,"Musée du Louvre, Paris",Black chalk and pen,The Duke of Lerma,1603,,,"Musée du Louvre, Paris",Black chalk and pen,The Duke of Lerma
90,http://www.wga.hu/art/r/rubens/7graphic/18drawin.jpg,rubens,"
,Silenus (or Bacchus) and Satyrs,
c. 1616,
Drawing, 383 x 266 mm,
Musée du Louvre, Paris,

",16,c. 1616,,383 x 266 mm,"Musée du Louvre, Paris",Drawing,Silenus (or Bacchus) and Satyrs,c. 1616,,383 x 266 mm,"Musée du Louvre, Paris",Drawing,Silenus (or Bacchus) and Satyrs
91,http://www.wga.hu/art/r/rubens/7graphic/19drawin.jpg,rubens,"
,Portrait of a Chambermaid,
c. 1625,
Sanguine with charcoal, 380 x 280 mm,
Graphische Sammlung Albertina, Vienna,

",16,c. 1625,,380 x 280 mm,"Graphische Sammlung Albertina, Vienna",Sanguine with charcoal,Portrait of a Chambermaid,c. 1625,,380 x 280 mm,"Graphische Sammlung Albertina, Vienna",Sanguine with charcoal,Portrait of a Chambermaid
92,http://www.wga.hu/art/r/rubens/7graphic/20drawin.jpg,rubens,"
,St. George Slaying the Dragon,
-,
Pen with brown ink and brown wash,
Musée du Louvre, Paris,

",16,-,,,"Musée du Louvre, Paris",Pen with brown ink and brown wash,St. George Slaying the Dragon,-,,,"Musée du Louvre, Paris",Pen with brown ink and brown wash,St. George Slaying the Dragon
93,http://www.wga.hu/art/r/rubens/7graphic/21drawin.jpg,rubens,"
,Hercules Crowned by Genii,
c. 1621,
Drawing, 470 x 320 mm,
British Museum, London,

",16,c. 1621,,470 x 320 mm,"British Museum, London",Drawing,Hercules Crowned by Genii,c. 1621,,470 x 320 mm,"British Museum, London",Drawing,Hercules Crowned by Genii
94,http://www.wga.hu/art/r/rubens/7graphic/22drawin.jpg,rubens,"
,Nicolaas Rubens,
1625-26,
Drawing, 290 x 230 mm,
Graphische Sammlung Albertina, Vienna,

",16,1625-26,,290 x 230 mm,"Graphische Sammlung Albertina, Vienna",Drawing,Nicolaas Rubens,1625-26,,290 x 230 mm,"Graphische Sammlung Albertina, Vienna",Drawing,Nicolaas Rubens
95,http://www.wga.hu/art/r/rubens/7graphic/23drawin.jpg,rubens,"
,Portrait of a Young Woman,
1630-36,
Black and red chalk, 473 x 354 mm,
Museum Boijmans Van Beuningen, Rotterdam,

",16,1630-36,,473 x 354 mm,"Museum Boijmans Van Beuningen, Rotterdam",Black and red chalk,Portrait of a Young Woman,1630-36,,473 x 354 mm,"Museum Boijmans Van Beuningen, Rotterdam",Black and red chalk,Portrait of a Young Woman
96,http://www.wga.hu/art/r/rubens/7graphic/24drawin.jpg,rubens,"
,Vision of Ezekiel,
1605-08,
Red and black pencil, grey watercolour on white paper, 300 x 225 mm,
Museo Horne, Florence,

",16,1605-08,,300 x 225 mm,"Museo Horne, Florence","Red and black pencil, grey watercolour on white paper",Vision of Ezekiel,1605-08,,300 x 225 mm,"Museo Horne, Florence","Red and black pencil, grey watercolour on white paper",Vision of Ezekiel
97,http://www.wga.hu/art/d/degas/7/graphi01.jpg,degas,"
,Portrait of Giulia Bellelli,
1858-59,
Black pencil, gray wash, turpentine on off-white paper, 234 x 196 mm,
Musée du Louvre, Paris,

",7,1858-59,,234 x 196 mm,"Musée du Louvre, Paris","Black pencil, gray wash, turpentine on off-white paper",Portrait of Giulia Bellelli,1858-59,,234 x 196 mm,"Musée du Louvre, Paris","Black pencil, gray wash, turpentine on off-white paper",Portrait of Giulia Bellelli
98,http://www.wga.hu/art/d/degas/7/graphi02.jpg,degas,"
,Portrait of Giovanna Bellelli,
1858-59,
Pencil, 326 x 238 mm,
Musée du Louvre, Paris,

",7,1858-59,,326 x 238 mm,"Musée du Louvre, Paris",Pencil,Portrait of Giovanna Bellelli,1858-59,,326 x 238 mm,"Musée du Louvre, Paris",Pencil,Portrait of Giovanna Bellelli
99,http://www.wga.hu/art/d/degas/7/graphi03.jpg,degas,"
,Portrait of Gennaro Bellelli,
1860,
Pencil, 272 x 227 mm,
Musée du Louvre, Paris,

",7,1860,,272 x 227 mm,"Musée du Louvre, Paris",Pencil,Portrait of Gennaro Bellelli,1860,,272 x 227 mm,"Musée du Louvre, Paris",Pencil,Portrait of Gennaro Bellelli
100,http://www.wga.hu/art/d/degas/7/graphi04.jpg,degas,"
,Spartan Girl,
c. 1860,
Pencil on paper, 229 x 360 mm,
Musée d'Orsay, Paris,

",7,c. 1860,,229 x 360 mm,"Musée d'Orsay, Paris",Pencil on paper,Spartan Girl,c. 1860,,229 x 360 mm,"Musée d'Orsay, Paris",Pencil on paper,Spartan Girl
101,http://www.wga.hu/art/d/degas/7/graphi05.jpg,degas,"
,Portrait of Edouard Manet,
1862-65,
Etching on white wove paper, 133 x 125 mm,
Museum of Art, Philadelphia,

",7,1862-65,,133 x 125 mm,"Museum of Art, Philadelphia",Etching on white wove paper,Portrait of Edouard Manet,1862-65,,133 x 125 mm,"Museum of Art, Philadelphia",Etching on white wove paper,Portrait of Edouard Manet
102,http://www.wga.hu/art/d/degas/7/graphi06.jpg,degas,"
,Reclining Woman,
1865,
Pencil, 228 x 356 mm,
Musée d'Orsay, Paris,

",7,1865,,228 x 356 mm,"Musée d'Orsay, Paris",Pencil,Reclining Woman,1865,,228 x 356 mm,"Musée d'Orsay, Paris",Pencil,Reclining Woman
103,http://www.wga.hu/art/d/degas/7/graphi07.jpg,degas,"
,Portrait of Madame Paul Valpinçon(?),
1865,
Pencil, 357 x 233 mm,
Fogg Art Museum, Harvard University, Cambridge,

",7,1865,,357 x 233 mm,"Fogg Art Museum, Harvard University, Cambridge",Pencil,Portrait of Madame Paul Valpinçon(?),1865,,357 x 233 mm,"Fogg Art Museum, Harvard University, Cambridge",Pencil,Portrait of Madame Paul Valpinçon(?)
104,http://www.wga.hu/art/d/degas/7/graphi08.jpg,degas,"
,Monsieur Gouffé Playing the Double Bass,
c. 1869,
Graphite, 188 x 120 mm,
Private collection,

",7,c. 1869,,188 x 120 mm,Private collection,Graphite,Monsieur Gouffé Playing the Double Bass,c. 1869,,188 x 120 mm,Private collection,Graphite,Monsieur Gouffé Playing the Double Bass
105,http://www.wga.hu/art/d/degas/7/graphi09.jpg,degas,"
,A Ballet Dancer in Position,
1874,
Pencil with crayon and white chalk on paper, 410 x 285 mm,
Fogg Art Museum, Harvard University, Cambridge,

",7,1874,,410 x 285 mm,"Fogg Art Museum, Harvard University, Cambridge",Pencil with crayon and white chalk on paper,A Ballet Dancer in Position,1874,,410 x 285 mm,"Fogg Art Museum, Harvard University, Cambridge",Pencil with crayon and white chalk on paper,A Ballet Dancer in Position
106,http://www.wga.hu/art/d/degas/7/graphi10.jpg,degas,"
,Dancer Adjusting Her Slipper,
c. 1874,
Pencil, charcoal, and white chalk on paper, 327 x 245 mm,
Metropolitan Museum of Art, New York,

",7,c. 1874,,327 x 245 mm,"Metropolitan Museum of Art, New York","Pencil, charcoal, and white chalk on paper",Dancer Adjusting Her Slipper,c. 1874,,327 x 245 mm,"Metropolitan Museum of Art, New York","Pencil, charcoal, and white chalk on paper",Dancer Adjusting Her Slipper
107,http://www.wga.hu/art/d/degas/7/graphi11.jpg,degas,"
,Music Hall Singer (La Chanson du Chien),
1875-77,
Gouache, pastel and monotype on joined paper, 575 x 455 mm,
Private collection,

",7,1875-77,,575 x 455 mm,Private collection,"Gouache, pastel and monotype on joined paper",Music Hall Singer (La Chanson du Chien),1875-77,,575 x 455 mm,Private collection,"Gouache, pastel and monotype on joined paper",Music Hall Singer (La Chanson du Chien)
108,http://www.wga.hu/art/d/degas/7/graphi12.jpg,degas,"
,Music Hall Singer,
1878-79,
Black chalk with white highlights on gray paper, 475 x 310 mm,
Musée du Louvre, Paris,

",7,1878-79,,475 x 310 mm,"Musée du Louvre, Paris",Black chalk with white highlights on gray paper,Music Hall Singer,1878-79,,475 x 310 mm,"Musée du Louvre, Paris",Black chalk with white highlights on gray paper,Music Hall Singer
109,http://www.wga.hu/art/d/degas/7/graphi13.jpg,degas,"
,Study for the Dancing School,
1879,
Black pencil, 213 x 170 mm,
Bibliothèque Nationale, Paris,

",7,1879,,213 x 170 mm,"Bibliothèque Nationale, Paris",Black pencil,Study for the Dancing School,1879,,213 x 170 mm,"Bibliothèque Nationale, Paris",Black pencil,Study for the Dancing School
110,http://www.wga.hu/art/d/degas/7/graphi14.jpg,degas,"
,Studies of Café Concert Singers,
1878-80,
Pastel and charcoal on grey paper, 46 x 58 cm,
Private collection,

",7,1878-80,,46 x 58 cm,Private collection,Pastel and charcoal on grey paper,Studies of Café Concert Singers,1878-80,,46 x 58 cm,Private collection,Pastel and charcoal on grey paper,Studies of Café Concert Singers
111,http://www.wga.hu/art/d/degas/7/graphi15.jpg,degas,"
,Dancer Adjusting Her Stocking,
c. 1880,
Charcoal and white chalk, 242 x 313 mm,
Fitzwilliam Museum, Cambridge,

",7,c. 1880,,242 x 313 mm,"Fitzwilliam Museum, Cambridge",Charcoal and white chalk,Dancer Adjusting Her Stocking,c. 1880,,242 x 313 mm,"Fitzwilliam Museum, Cambridge",Charcoal and white chalk,Dancer Adjusting Her Stocking
112,http://www.wga.hu/art/d/degas/7/graphi16.jpg,degas,"
,Portrait of Madame Ernst May,
1881,
Black chalk with highlights in pastel, 300 x 235 mm,
Private collection,

",7,1881,,300 x 235 mm,Private collection,Black chalk with highlights in pastel,Portrait of Madame Ernst May,1881,,300 x 235 mm,Private collection,Black chalk with highlights in pastel,Portrait of Madame Ernst May
113,http://www.wga.hu/art/d/degas/7/graphi17.jpg,degas,"
,Laundresses Carrying Linen,
1885-95,
Charcoal, 432 x 584 mm,
Armand Hammer Collection, Los Angeles,

",7,1885-95,,432 x 584 mm,"Armand Hammer Collection, Los Angeles",Charcoal,Laundresses Carrying Linen,1885-95,,432 x 584 mm,"Armand Hammer Collection, Los Angeles",Charcoal,Laundresses Carrying Linen
114,http://www.wga.hu/art/d/degas/7/graphi18.jpg,degas,"
,Bather,
c. 1890,
Charcoal on white paper, 60 x 46 cm,
Private collection,

",7,c. 1890,,60 x 46 cm,Private collection,Charcoal on white paper,Bather,c. 1890,,60 x 46 cm,Private collection,Charcoal on white paper,Bather
115,http://www.wga.hu/art/d/degas/7/graphi19.jpg,degas,"
,Study of a Nude,
1890-95,
Pastel and charcoal, 62 x 48 cm,
Private collection,

",7,1890-95,,62 x 48 cm,Private collection,Pastel and charcoal,Study of a Nude,1890-95,,62 x 48 cm,Private collection,Pastel and charcoal,Study of a Nude
116,http://www.wga.hu/art/d/degas/7/graphi20.jpg,degas,"
,Rehearsal of the Dance,
c.1905,
Charcoal, 558 x 1030 mm,
Nelson-Atkins Museum of Art, Kansas City,

",7,c.1905,,558 x 1030 mm,"Nelson-Atkins Museum of Art, Kansas City",Charcoal,Rehearsal of the Dance,c.1905,,558 x 1030 mm,"Nelson-Atkins Museum of Art, Kansas City",Charcoal,Rehearsal of the Dance
117,http://www.wga.hu/art/d/degas/7/graphi21.jpg,degas,"
,Dancers at the Bar,
c. 1905,
Charcoal and pastel on tracing paper, 46,4 x 101,6 cm,
Toledo Museum of Art, Toledo, Ohio,

",7,c. 1905,,46,"Toledo Museum of Art, Toledo, Ohio","Charcoal and pastel on tracing paper, ,4 x 101,6 cm",Dancers at the Bar,c. 1905,,46,"Toledo Museum of Art, Toledo, Ohio","Charcoal and pastel on tracing paper, ,4 x 101,6 cm",Dancers at the Bar
118,http://www.wga.hu/art/c/caravagg/12/75stjohn.jpg,caravagg,"
,St John the Baptist,
1597-98,
Oil on canvas, 169 x 112 cm,
Museo-Tesoro Catedralico, Toledo,

",12,1597-98,,169 x 112 cm,"Museo-Tesoro Catedralico, Toledo",Oil on canvas,St John the Baptist,1597-98,,169 x 112 cm,"Museo-Tesoro Catedralico, Toledo",Oil on canvas,St John the Baptist
119,http://www.wga.hu/art/c/caravagg/12/76stjohn.jpg,caravagg,"
,St John the Baptist,
-,
Oil on canvas, 102,5 x 83 cm,
Öffentliche Kunstsammlung, Basel,

",12,-,,102,"Öffentliche Kunstsammlung, Basel","Oil on canvas, ,5 x 83 cm",St John the Baptist,-,,102,"Öffentliche Kunstsammlung, Basel","Oil on canvas, ,5 x 83 cm",St John the Baptist
